,id,passorfail
4778,78390,0.0
4779,78391,
4780,78392,0.0
4781,78393,
4782,78394,0.0
4783,78395,
4784,78396,0.0
4785,78397,
4786,78398,
4787,78399,
4788,78400,
4789,78401,
4790,78402,1.0
4791,78403,
4792,78404,0.0
4793,78405,
4794,78406,0.0
4795,78407,
4796,78408,0.0
4797,78409,
4798,78410,0.0
4799,78411,
4800,78412,0.0
4801,78413,
4802,78414,0.0
4803,78415,
4804,78416,0.0
4805,78417,
4806,78418,0.0
4807,78419,
4808,78420,0.0
4809,78421,
4810,78422,0.0
4811,78423,
4812,78424,0.0
4813,78425,
4814,78426,0.0
4815,78427,0.0
4816,78428,
4817,78429,0.0
4818,78430,
4819,78431,
4820,78432,0.0
4821,78433,
4822,78434,0.0
4823,78435,0.0
4824,78436,
4825,78437,0.0
4826,78438,
4827,78439,0.0
4828,78440,
4829,78441,
4830,78442,0.0
4831,78443,0.0
4832,78444,
4833,78445,
4834,78446,
4835,78447,
4836,78448,
4837,78449,1.0
4838,78450,
4839,78451,0.0
4840,78452,
4841,78453,0.0
4842,78454,
4843,78455,0.0
4844,78456,
4845,78457,
4846,78458,
4847,78459,
4848,78460,
4849,78461,1.0
4850,78462,0.0
4851,78463,
4852,78464,0.0
4853,78465,
4854,78466,0.0
4855,78467,
4856,78468,0.0
4857,78469,
4858,78470,0.0
4859,78471,
4860,78472,0.0
4861,78473,
4862,78474,0.0
4863,78475,
4864,78476,
4865,78477,0.0
4866,78478,0.0
4867,78479,
4868,78480,
4869,78481,0.0
4870,78482,
4871,78483,0.0
4872,78484,
4873,78485,
4874,78486,
4875,78487,0.0
4876,78488,
4877,78489,0.0
4878,78490,
4879,78491,0.0
4880,78492,
4881,78493,0.0
4882,78494,
4883,78495,0.0
4884,78496,
4885,78497,0.0
4886,78498,
4887,78499,0.0
4888,78500,
4889,78501,0.0
4890,78502,
4891,78503,0.0
4892,78504,
4893,78505,0.0
4894,78506,
4895,78507,0.0
4896,78508,0.0
4897,78509,
4898,78510,0.0
4899,78511,
4900,78512,0.0
4901,78513,
4902,78514,0.0
4903,78515,
4904,78516,0.0
4905,78517,
4906,78518,0.0
4907,78519,
4908,78520,0.0
4909,78521,
4910,78522,0.0
4911,78523,
4912,78524,0.0
4913,78525,
4914,78526,0.0
4915,78527,
4916,78528,0.0
4917,78529,
4918,78530,0.0
4919,78531,
4920,78532,0.0
4921,78533,
4922,78534,0.0
4923,78535,
4924,78536,
4925,78537,0.0
4926,78538,
4927,78539,0.0
4928,78540,
4929,78541,0.0
4930,78542,
4931,78543,0.0
4932,78544,
4933,78545,0.0
4934,78546,
4935,78547,0.0
4936,78548,
4937,78549,0.0
4938,78550,
4939,78551,0.0
4940,78552,
4941,78553,0.0
4942,78554,
4943,78555,0.0
4944,78556,
4945,78557,0.0
4946,78558,
4947,78559,0.0
4948,78560,
4949,78561,0.0
4950,78562,
4951,78563,0.0
4952,78564,
4953,78565,0.0
4954,78566,
4955,78567,0.0
4956,78568,
4957,78569,0.0
4958,78570,
4959,78571,0.0
4960,78572,
4961,78573,0.0
4962,78574,
4963,78575,0.0
4964,78576,
4965,78577,0.0
4966,78578,
4967,78579,0.0
4968,78580,
4969,78581,0.0
4970,78582,
4971,78583,0.0
4972,78584,
4973,78585,0.0
4974,78586,
4975,78587,0.0
4976,78588,
4977,78589,0.0
4978,78590,
4979,78591,0.0
4980,78592,
4981,78593,0.0
4982,78594,
4983,78595,0.0
4984,78596,
4985,78597,0.0
4986,78598,
4987,78599,0.0
4988,78600,
4989,78601,0.0
4990,78602,
4991,78603,0.0
4992,78604,
4993,78605,0.0
4994,78606,
4995,78607,0.0
4996,78608,
4997,78609,0.0
4998,78610,
4999,78611,0.0
5000,78612,
5001,78613,0.0
5002,78614,
5003,78615,0.0
5004,78616,
5005,78617,0.0
5006,78618,
5007,78619,0.0
5008,78620,
5009,78621,
5010,78622,0.0
5011,78623,
5012,78624,0.0
5013,78625,
5014,78626,0.0
5015,78627,
5016,78628,
5017,78629,
5018,78630,
5019,78631,
5020,78632,
5021,78633,1.0
5022,78634,
5023,78635,
5024,78636,
5025,78637,1.0
5026,78638,
5027,78639,0.0
5028,78640,
5029,78641,0.0
5030,78642,
5031,78643,0.0
5032,78644,
5033,78645,0.0
5034,78646,
5035,78647,0.0
5036,78648,
5037,78649,0.0
5038,78650,
5039,78651,0.0
5040,78652,
5041,78653,0.0
5042,78654,
5043,78655,0.0
5044,78656,
5045,78657,0.0
5046,78658,
5047,78659,0.0
5048,78660,
5049,78661,0.0
5050,78662,
5051,78663,0.0
5052,78664,
5053,78665,0.0
5054,78666,
5055,78667,0.0
5056,78668,
5057,78669,0.0
5058,78670,
5059,78671,0.0
5060,78672,
5061,78673,0.0
5062,78674,
5063,78675,0.0
5064,78676,
5065,78677,0.0
5066,78678,
5067,78679,0.0
5068,78680,
5069,78681,0.0
5070,78682,
5071,78683,0.0
5072,78684,
5073,78685,0.0
5074,78686,
5075,78687,0.0
5076,78688,
5077,78689,0.0
5078,78690,
5079,78691,0.0
5080,78692,
5081,78693,0.0
5082,78694,
5083,78695,0.0
5084,78696,
5085,78697,0.0
5086,78698,
5087,78699,0.0
5088,78700,
5089,78701,0.0
5090,78702,
5091,78703,0.0
5092,78704,
5093,78705,0.0
5094,78706,
5095,78707,0.0
5096,78708,
5097,78709,0.0
5098,78710,
5099,78711,0.0
5100,78712,
5101,78713,0.0
5102,78714,
5103,78715,0.0
5104,78716,
5105,78717,0.0
5106,78718,
5107,78719,0.0
5108,78720,
5109,78721,0.0
5110,78722,
5111,78723,
5112,78724,0.0
5113,78725,
5114,78726,0.0
5115,78727,
5116,78728,0.0
5117,78729,
5118,78730,0.0
5119,78731,
5120,78732,0.0
5121,78733,
5122,78734,0.0
5123,78735,
5124,78736,0.0
5125,78737,
5126,78738,0.0
5127,78739,
5128,78740,0.0
5129,78741,
5130,78742,0.0
5131,78743,
5132,78744,0.0
5133,78745,
5134,78746,0.0
5135,78747,
5136,78748,0.0
5137,78749,
5138,78750,0.0
5139,78751,0.0
5140,78752,
5141,78753,0.0
5142,78754,
5143,78755,0.0
5144,78756,
5145,78757,0.0
5146,78758,
5147,78759,0.0
5148,78760,
5149,78761,0.0
5150,78762,
5151,78763,0.0
5152,78764,
5153,78765,0.0
5154,78766,
5155,78767,0.0
5156,78768,
5157,78769,
5158,78770,0.0
5159,78771,
5160,78772,0.0
5161,78773,0.0
5162,78774,
5163,78775,
5164,78776,0.0
5165,78777,
5166,78778,0.0
5167,78779,
5168,78780,0.0
5169,78781,
5170,78782,0.0
5171,78783,
5172,78784,0.0
5173,78785,
5174,78786,0.0
5175,78787,
5176,78788,0.0
5177,78789,
5178,78790,0.0
5179,78791,
5180,78792,0.0
5181,78793,
5182,78794,0.0
5183,78795,
5184,78796,0.0
5185,78797,
5186,78798,0.0
5187,78799,
5188,78800,0.0
5189,78801,
5190,78802,0.0
5191,78803,0.0
5192,78804,
5193,78805,0.0
5194,78806,
5195,78807,0.0
5196,78808,
5197,78809,0.0
5198,78810,
5199,78811,0.0
5200,78812,
5201,78813,0.0
5202,78814,
5203,78815,0.0
5204,78816,
5205,78817,0.0
5206,78818,
5207,78819,0.0
5208,78820,
5209,78821,0.0
5210,78822,
5211,78823,0.0
5212,78824,
5213,78825,0.0
5214,78826,
5215,78827,0.0
5216,78828,
5217,78829,0.0
5218,78830,0.0
5219,78831,0.0
5220,78832,0.0
5221,78833,0.0
5222,78834,
5223,78835,0.0
5224,78836,
5225,78837,0.0
5226,78838,
5227,78839,0.0
5228,78840,
5229,78841,0.0
5230,78842,
5231,78843,0.0
5232,78844,
5233,78845,0.0
5234,78846,
5235,78847,0.0
5236,78848,
5237,78849,0.0
5238,78850,
5239,78851,0.0
5240,78852,
5241,78853,0.0
5242,78854,
5243,78855,0.0
5244,78856,
5245,78857,0.0
5246,78858,
5247,78859,0.0
5248,78860,
5249,78861,0.0
5250,78862,
5251,78863,0.0
5252,78864,
5253,78865,0.0
5254,78866,
5255,78867,0.0
5256,78868,
5257,78869,0.0
5258,78870,
5259,78871,0.0
5260,78872,
5261,78873,0.0
5262,78874,
5263,78875,0.0
5264,78876,
5265,78877,0.0
5266,78878,
5267,78879,0.0
5268,78880,
5269,78881,0.0
5270,78882,
5271,78883,0.0
5272,78884,0.0
5273,78885,
5274,78886,0.0
5275,78887,
5276,78888,0.0
5277,78889,
5278,78890,0.0
5279,78891,
5280,78892,0.0
5281,78893,
5282,78894,1.0
5283,78895,1.0
5284,78896,
5285,78897,1.0
5286,78898,
5287,78899,1.0
5288,78900,
5289,78901,1.0
5290,78902,
5291,78903,0.0
5292,78904,
5293,78905,0.0
5294,78906,
5295,78907,0.0
5296,78908,
5297,78909,0.0
5298,78910,
5299,78911,0.0
5300,78912,
5301,78913,0.0
5302,78914,
5303,78915,0.0
5304,78916,
5305,78917,0.0
5306,78918,
5307,78919,0.0
5308,78920,
5309,78921,0.0
5310,78922,
5311,78923,0.0
5312,78924,
5313,78925,0.0
5314,78926,
5315,78927,0.0
5316,78928,
5317,78929,0.0
5318,78930,
5319,78931,0.0
5320,78932,
5321,78933,
5322,78934,
5323,78935,
5324,78936,
5325,78937,
5326,78938,
5327,78939,
5328,78940,
5329,78941,
5330,78942,
5331,78943,1.0
5332,78944,
5333,78945,1.0
5334,78946,
5335,78947,0.0
5336,78948,
5337,78949,0.0
5338,78950,
5339,78951,0.0
5340,78952,
5341,78953,0.0
5342,78954,
5343,78955,0.0
5344,78956,
5345,78957,0.0
5346,78958,
5347,78959,0.0
5348,78960,
5349,78961,0.0
5350,78962,
5351,78963,
5352,78964,
5353,78965,
5354,78966,
5355,78967,
5356,78968,
5357,78969,
5358,78970,
5359,78971,
5360,78972,
5361,78973,
5362,78974,
5363,78975,
5364,78976,
5365,78977,1.0
5366,78978,
5367,78979,1.0
5368,78980,
5369,78981,1.0
5370,78982,
5371,78983,1.0
5372,78984,0.0
5373,78985,
5374,78986,0.0
5375,78987,
5376,78988,0.0
5377,78989,
5378,78990,0.0
5379,78991,
5380,78992,0.0
5381,78993,
5382,78994,0.0
5383,78995,
5384,78996,0.0
5385,78997,
5386,78998,0.0
5387,78999,
5388,79000,
5389,79001,0.0
5390,79002,
5391,79003,0.0
5392,79004,
5393,79005,0.0
5394,79006,0.0
5395,79007,
5396,79008,0.0
5397,79009,
5398,79010,0.0
5399,79011,
5400,79012,0.0
5401,79013,
5402,79014,0.0
5403,79015,
5404,79016,0.0
5405,79017,
5406,79018,
5407,79019,
5408,79020,0.0
5409,79021,
5410,79022,0.0
5411,79023,
5412,79024,0.0
5413,79025,
5414,79026,0.0
5415,79027,
5416,79028,0.0
5417,79029,
5418,79030,0.0
5419,79031,
5420,79032,0.0
5421,79033,
5422,79034,0.0
5423,79035,
5424,79036,0.0
5425,79037,
5426,79038,0.0
5427,79039,
5428,79040,0.0
5429,79041,
5430,79042,0.0
5431,79043,
5432,79044,0.0
5433,79045,
5434,79046,0.0
5435,79047,
5436,79048,0.0
5437,79049,
5438,79050,0.0
5439,79051,
5440,79052,0.0
5441,79053,
5442,79054,0.0
5443,79055,
5444,79056,0.0
5445,79057,
5446,79058,0.0
5447,79059,
5448,79060,
5449,79061,0.0
5450,79062,
5451,79063,0.0
5452,79064,
5453,79065,0.0
5454,79066,
5455,79067,0.0
5456,79068,
5457,79069,0.0
5458,79070,
5459,79071,0.0
5460,79072,
5461,79073,0.0
5462,79074,
5463,79075,0.0
5464,79076,
5465,79077,0.0
5466,79078,
5467,79079,0.0
5468,79080,
5469,79081,0.0
5470,79082,0.0
5471,79083,
5472,79084,0.0
5473,79085,
5474,79086,0.0
5475,79087,
5476,79088,0.0
5477,79089,
5478,79090,0.0
5479,79091,
5480,79092,
5481,79093,0.0
5482,79094,
5483,79095,0.0
5484,79096,
5485,79097,0.0
5486,79098,0.0
5487,79099,
5488,79100,0.0
5489,79101,
5490,79102,0.0
5491,79103,
5492,79104,0.0
5493,79105,
5494,79106,0.0
5495,79107,
5496,79108,0.0
5497,79109,
5498,79110,
5499,79111,
5500,79112,0.0
5501,79113,0.0
5502,79114,
5503,79115,0.0
5504,79116,
5505,79117,0.0
5506,79118,
5507,79119,0.0
5508,79120,
5509,79121,0.0
5510,79122,
5511,79123,0.0
5512,79124,
5513,79125,0.0
5514,79126,
5515,79127,0.0
5516,79128,
5517,79129,0.0
5518,79130,
5519,79131,0.0
5520,79132,
5521,79133,0.0
5522,79134,
5523,79135,0.0
5524,79136,
5525,79137,0.0
5526,79138,
5527,79139,0.0
5528,79140,
5529,79141,
5530,79142,
5531,79143,
5532,79144,0.0
5533,79145,
5534,79146,0.0
5535,79147,
5536,79148,0.0
5537,79149,
5538,79150,0.0
5539,79151,
5540,79152,0.0
5541,79153,
5542,79154,0.0
5543,79155,
5544,79156,0.0
5545,79157,
5546,79158,0.0
5547,79159,
5548,79160,0.0
5549,79161,
5550,79162,0.0
5551,79163,
5552,79164,0.0
5553,79165,
5554,79166,0.0
5555,79167,0.0
5556,79168,0.0
5557,79169,
5558,79170,0.0
5559,79171,
5560,79172,0.0
5561,79173,
5562,79174,0.0
5563,79175,
5564,79176,0.0
5565,79177,
5566,79178,0.0
5567,79179,
5568,79180,0.0
5569,79181,
5570,79182,0.0
5571,79183,
5572,79184,0.0
5573,79185,
5574,79186,
5575,79187,0.0
5576,79188,
5577,79189,0.0
5578,79190,
5579,79191,0.0
5580,79192,
5581,79193,0.0
5582,79194,
5583,79195,0.0
5584,79196,0.0
5585,79197,
5586,79198,0.0
5587,79199,
5588,79200,0.0
5589,79201,
5590,79202,0.0
5591,79203,
5592,79204,0.0
5593,79205,
5594,79206,0.0
5595,79207,
5596,79208,0.0
5597,79209,
5598,79210,0.0
5599,79211,
5600,79212,0.0
5601,79213,
5602,79214,0.0
5603,79215,
5604,79216,0.0
5605,79217,
5606,79218,0.0
5607,79219,
5608,79220,
5609,79221,0.0
5610,79222,
5611,79223,0.0
5612,79224,
5613,79225,0.0
5614,79226,
5615,79227,0.0
5616,79228,
5617,79229,0.0
5618,79230,
5619,79231,0.0
5620,79232,
5621,79233,0.0
5622,79234,
5623,79235,0.0
5624,79236,
5625,79237,0.0
5626,79238,
5627,79239,0.0
5628,79240,
5629,79241,0.0
5630,79242,0.0
5631,79243,
5632,79244,0.0
5633,79245,
5634,79246,0.0
5635,79247,
5636,79248,0.0
5637,79249,
5638,79250,0.0
5639,79251,
5640,79252,0.0
5641,79253,
5642,79254,0.0
5643,79255,
5644,79256,0.0
5645,79257,
5646,79258,0.0
5647,79259,
5648,79260,0.0
5649,79261,
5650,79262,0.0
5651,79263,
5652,79264,0.0
5653,79265,
5654,79266,0.0
5655,79267,
5656,79268,0.0
5657,79269,
5658,79270,0.0
5659,79271,0.0
5660,79272,0.0
5661,79273,
5662,79274,0.0
5663,79275,
5664,79276,0.0
5665,79277,
5666,79278,0.0
5667,79279,
5668,79280,0.0
5669,79281,
5670,79282,0.0
5671,79283,
5672,79284,0.0
5673,79285,
5674,79286,0.0
5675,79287,
5676,79288,0.0
5677,79289,
5678,79290,0.0
5679,79291,
5680,79292,0.0
5681,79293,
5682,79294,0.0
5683,79295,
5684,79296,0.0
5685,79297,
5686,79298,0.0
5687,79299,
5688,79300,0.0
5689,79301,
5690,79302,0.0
5691,79303,
5692,79304,0.0
5693,79305,
5694,79306,0.0
5695,79307,
5696,79308,0.0
5697,79309,
5698,79310,0.0
5699,79311,
5700,79312,
5701,79313,
5702,79314,
5703,79315,1.0
5704,79316,
5705,79317,0.0
5706,79318,
5707,79319,0.0
5708,79320,0.0
5709,79321,
5710,79322,0.0
5711,79323,
5712,79324,0.0
5713,79325,
5714,79326,0.0
5715,79327,
5716,79328,0.0
5717,79329,
5718,79330,0.0
5719,79331,
5720,79332,0.0
5721,79333,
5722,79334,0.0
5723,79335,
5724,79336,0.0
5725,79337,
5726,79338,0.0
5727,79339,
5728,79340,0.0
5729,79341,
5730,79342,0.0
5731,79343,
5732,79344,0.0
5733,79345,
5734,79346,0.0
5735,79347,
5736,79348,0.0
5737,79349,
5738,79350,0.0
5739,79351,
5740,79352,0.0
5741,79353,
5742,79354,0.0
5743,79355,
5744,79356,0.0
5745,79357,
5746,79358,0.0
5747,79359,
5748,79360,0.0
5749,79361,
5750,79362,0.0
5751,79363,
5752,79364,0.0
5753,79365,
5754,79366,0.0
5755,79367,
5756,79368,0.0
5757,79369,
5758,79370,0.0
5759,79371,
5760,79372,0.0
5761,79373,
5762,79374,0.0
5763,79375,
5764,79376,0.0
5765,79377,
5766,79378,0.0
5767,79379,0.0
5768,79380,
5769,79381,0.0
5770,79382,
5771,79383,0.0
5772,79384,
5773,79385,0.0
5774,79386,
5775,79387,0.0
5776,79388,
5777,79389,0.0
5778,79390,
5779,79391,0.0
5780,79392,
5781,79393,0.0
5782,79394,
5783,79395,0.0
5784,79396,0.0
5785,79397,
5786,79398,0.0
5787,79399,
5788,79400,0.0
5789,79401,
5790,79402,0.0
5791,79403,
5792,79404,0.0
5793,79405,
5794,79406,0.0
5795,79407,
5796,79408,0.0
5797,79409,
5798,79410,0.0
5799,79411,
5800,79412,0.0
5801,79413,
5802,79414,0.0
5803,79415,
5804,79416,0.0
5805,79417,
5806,79418,0.0
5807,79419,
5808,79420,0.0
5809,79421,
5810,79422,0.0
5811,79423,
5812,79424,0.0
5813,79425,0.0
5814,79426,
5815,79427,0.0
5816,79428,
5817,79429,0.0
5818,79430,
5819,79431,0.0
5820,79432,
5821,79433,0.0
5822,79434,
5823,79435,0.0
5824,79436,
5825,79437,0.0
5826,79438,
5827,79439,0.0
5828,79440,
5829,79441,
5830,79442,
5831,79443,
5832,79444,
5833,79445,
5834,79446,1.0
5835,79447,
5836,79448,0.0
5837,79449,
5838,79450,0.0
5839,79451,
5840,79452,0.0
5841,79453,0.0
5842,79454,
5843,79455,0.0
5844,79456,
5845,79457,0.0
5846,79458,
5847,79459,0.0
5848,79460,
5849,79461,0.0
5850,79462,
5851,79463,0.0
5852,79464,
5853,79465,0.0
5854,79466,
5855,79467,0.0
5856,79468,
5857,79469,0.0
5858,79470,
5859,79471,
5860,79472,0.0
5861,79473,
5862,79474,0.0
5863,79475,
5864,79476,0.0
5865,79477,
5866,79478,0.0
5867,79479,
5868,79480,0.0
5869,79481,
5870,79482,0.0
5871,79483,
5872,79484,0.0
5873,79485,
5874,79486,
5875,79487,0.0
5876,79488,
5877,79489,0.0
5878,79490,
5879,79491,
5880,79492,
5881,79493,
5882,79494,1.0
5883,79495,
5884,79496,1.0
5885,79497,
5886,79498,
5887,79499,1.0
5888,79500,
5889,79501,1.0
5890,79502,
5891,79503,1.0
5892,79504,
5893,79505,1.0
5894,79506,
5895,79507,0.0
5896,79508,
5897,79509,0.0
5898,79510,
5899,79511,0.0
5900,79512,
5901,79513,0.0
5902,79514,
5903,79515,0.0
5904,79516,
5905,79517,0.0
5906,79518,
5907,79519,0.0
5908,79520,
5909,79521,0.0
5910,79522,
5911,79523,0.0
5912,79524,
5913,79525,0.0
5914,79526,
5915,79527,0.0
5916,79528,
5917,79529,0.0
5918,79530,
5919,79531,0.0
5920,79532,0.0
5921,79533,
5922,79534,0.0
5923,79535,
5924,79536,0.0
5925,79537,
5926,79538,0.0
5927,79539,
5928,79540,0.0
5929,79541,
5930,79542,0.0
5931,79543,
5932,79544,0.0
5933,79545,
5934,79546,0.0
5935,79547,0.0
5936,79548,
5937,79549,0.0
5938,79550,
5939,79551,0.0
5940,79552,
5941,79553,0.0
5942,79554,
5943,79555,0.0
5944,79556,
5945,79557,0.0
5946,79558,
5947,79559,
5948,79560,0.0
5949,79561,
5950,79562,0.0
5951,79563,
5952,79564,0.0
5953,79565,
5954,79566,0.0
5955,79567,
5956,79568,0.0
5957,79569,0.0
5958,79570,
5959,79571,0.0
5960,79572,
5961,79573,0.0
5962,79574,
5963,79575,0.0
5964,79576,
5965,79577,0.0
5966,79578,
5967,79579,0.0
5968,79580,
5969,79581,0.0
5970,79582,
5971,79583,0.0
5972,79584,
5973,79585,0.0
5974,79586,
5975,79587,0.0
5976,79588,
5977,79589,0.0
5978,79590,
5979,79591,0.0
5980,79592,
5981,79593,0.0
5982,79594,
5983,79595,0.0
5984,79596,
5985,79597,0.0
5986,79598,
5987,79599,0.0
5988,79600,0.0
5989,79601,
5990,79602,0.0
5991,79603,
5992,79604,0.0
5993,79605,
5994,79606,0.0
5995,79607,
5996,79608,0.0
5997,79609,
5998,79610,0.0
5999,79611,
6000,79612,0.0
6001,79613,
6002,79614,0.0
6003,79615,
6004,79616,0.0
6005,79617,
6006,79618,0.0
6007,79619,
6008,79620,0.0
6009,79621,
6010,79622,0.0
6011,79623,
6012,79624,0.0
6013,79625,
6014,79626,0.0
6015,79627,
6016,79628,0.0
6017,79629,
6018,79630,0.0
6019,79631,
6020,79632,0.0
6021,79633,
6022,79634,0.0
6023,79635,
6024,79636,0.0
6025,79637,
6026,79638,0.0
6027,79639,
6028,79640,0.0
6029,79641,
6030,79642,0.0
6031,79643,
6032,79644,0.0
6033,79645,
6034,79646,0.0
6035,79647,
6036,79648,0.0
6037,79649,
6038,79650,0.0
6039,79651,0.0
6040,79652,
6041,79653,0.0
6042,79654,
6043,79655,
6044,79656,0.0
6045,79657,0.0
6046,79658,
6047,79659,0.0
6048,79660,
6049,79661,0.0
6050,79662,
6051,79663,0.0
6052,79664,
6053,79665,0.0
6054,79666,
6055,79667,0.0
6056,79668,
6057,79669,0.0
6058,79670,
6059,79671,0.0
6060,79672,
6061,79673,0.0
6062,79674,
6063,79675,0.0
6064,79676,
6065,79677,0.0
6066,79678,
6067,79679,0.0
6068,79680,
6069,79681,0.0
6070,79682,0.0
6071,79683,
6072,79684,0.0
6073,79685,
6074,79686,0.0
6075,79687,
6076,79688,0.0
6077,79689,
6078,79690,0.0
6079,79691,
6080,79692,0.0
6081,79693,
6082,79694,0.0
6083,79695,
6084,79696,
6085,79697,0.0
6086,79698,
6087,79699,0.0
6088,79700,
6089,79701,0.0
6090,79702,
6091,79703,0.0
6092,79704,
6093,79705,0.0
6094,79706,
6095,79707,0.0
6096,79708,
6097,79709,0.0
6098,79710,
6099,79711,0.0
6100,79712,
6101,79713,0.0
6102,79714,0.0
6103,79715,0.0
6104,79716,0.0
6105,79717,
6106,79718,0.0
6107,79719,
6108,79720,0.0
6109,79721,
6110,79722,0.0
6111,79723,
6112,79724,0.0
6113,79725,
6114,79726,0.0
6115,79727,
6116,79728,0.0
6117,79729,
6118,79730,0.0
6119,79731,0.0
6120,79732,
6121,79733,0.0
6122,79734,
6123,79735,0.0
6124,79736,0.0
6125,79737,
6126,79738,0.0
6127,79739,
6128,79740,0.0
6129,79741,
6130,79742,0.0
6131,79743,
6132,79744,0.0
6133,79745,
6134,79746,0.0
6135,79747,
6136,79748,0.0
6137,79749,
6138,79750,0.0
6139,79751,
6140,79752,
6141,79753,
6142,79754,1.0
6143,79755,
6144,79756,0.0
6145,79757,
6146,79758,0.0
6147,79759,
6148,79760,0.0
6149,79761,
6150,79762,0.0
6151,79763,
6152,79764,0.0
6153,79765,
6154,79766,0.0
6155,79767,
6156,79768,0.0
6157,79769,
6158,79770,0.0
6159,79771,
6160,79772,0.0
6161,79773,
6162,79774,0.0
6163,79775,
6164,79776,0.0
6165,79777,
6166,79778,0.0
6167,79779,
6168,79780,0.0
6169,79781,
6170,79782,0.0
6171,79783,0.0
6172,79784,
6173,79785,0.0
6174,79786,
6175,79787,0.0
6176,79788,
6177,79789,0.0
6178,79790,
6179,79791,0.0
6180,79792,
6181,79793,0.0
6182,79794,
6183,79795,0.0
6184,79796,
6185,79797,0.0
6186,79798,
6187,79799,0.0
6188,79800,
6189,79801,0.0
6190,79802,
6191,79803,0.0
6192,79804,
6193,79805,0.0
6194,79806,
6195,79807,0.0
6196,79808,
6197,79809,0.0
6198,79810,
6199,79811,0.0
6200,79812,
6201,79813,0.0
6202,79814,
6203,79815,0.0
6204,79816,
6205,79817,0.0
6206,79818,
6207,79819,0.0
6208,79820,
6209,79821,0.0
6210,79822,
6211,79823,0.0
6212,79824,
6213,79825,0.0
6214,79826,
6215,79827,0.0
6216,79828,
6217,79829,0.0
6218,79830,
6219,79831,0.0
6220,79832,0.0
6221,79833,
6222,79834,0.0
6223,79835,
6224,79836,0.0
6225,79837,
6226,79838,0.0
6227,79839,
6228,79840,
6229,79841,0.0
6230,79842,
6231,79843,0.0
6232,79844,
6233,79845,0.0
6234,79846,
6235,79847,0.0
6236,79848,
6237,79849,0.0
6238,79850,
6239,79851,0.0
6240,79852,
6241,79853,0.0
6242,79854,
6243,79855,0.0
6244,79856,
6245,79857,0.0
6246,79858,
6247,79859,0.0
6248,79860,
6249,79861,0.0
6250,79862,
6251,79863,0.0
6252,79864,
6253,79865,0.0
6254,79866,
6255,79867,0.0
6256,79868,
6257,79869,0.0
6258,79870,0.0
6259,79871,
6260,79872,0.0
6261,79873,
6262,79874,0.0
6263,79875,
6264,79876,0.0
6265,79877,
6266,79878,0.0
6267,79879,
6268,79880,0.0
6269,79881,
6270,79882,0.0
6271,79883,
6272,79884,0.0
6273,79885,
6274,79886,0.0
6275,79887,
6276,79888,0.0
6277,79889,
6278,79890,0.0
6279,79891,
6280,79892,0.0
6281,79893,
6282,79894,0.0
6283,79895,
6284,79896,0.0
6285,79897,
6286,79898,0.0
6287,79899,
6288,79900,0.0
6289,79901,
6290,79902,0.0
6291,79903,
6292,79904,0.0
6293,79905,
6294,79906,0.0
6295,79907,
6296,79908,0.0
6297,79909,
6298,79910,0.0
6299,79911,
6300,79912,0.0
6301,79913,
6302,79914,0.0
6303,79915,
6304,79916,0.0
6305,79917,0.0
6306,79918,
6307,79919,
6308,79920,0.0
6309,79921,
6310,79922,0.0
6311,79923,
6312,79924,0.0
6313,79925,
6314,79926,0.0
6315,79927,
6316,79928,0.0
6317,79929,
6318,79930,0.0
6319,79931,
6320,79932,0.0
6321,79933,
6322,79934,0.0
6323,79935,
6324,79936,0.0
6325,79937,
6326,79938,0.0
6327,79939,
6328,79940,0.0
6329,79941,
6330,79942,0.0
6331,79943,
6332,79944,0.0
6333,79945,0.0
6334,79946,
6335,79947,0.0
6336,79948,
6337,79949,0.0
6338,79950,
6339,79951,0.0
6340,79952,
6341,79953,0.0
6342,79954,
6343,79955,0.0
6344,79956,
6345,79957,0.0
6346,79958,
6347,79959,0.0
6348,79960,
6349,79961,0.0
6350,79962,
6351,79963,0.0
6352,79964,
6353,79965,0.0
6354,79966,
6355,79967,0.0
6356,79968,
6357,79969,0.0
6358,79970,
6359,79971,0.0
6360,79972,
6361,79973,0.0
6362,79974,
6363,79975,0.0
6364,79976,
6365,79977,0.0
6366,79978,
6367,79979,0.0
6368,79980,
6369,79981,0.0
6370,79982,
6371,79983,0.0
6372,79984,
6373,79985,0.0
6374,79986,
6375,79987,0.0
6376,79988,
6377,79989,0.0
6378,79990,
6379,79991,0.0
6380,79992,
6381,79993,0.0
6382,79994,
6383,79995,0.0
6384,79996,
6385,79997,0.0
6386,79998,
6387,79999,0.0
6388,80000,
6389,80001,0.0
6390,80002,
6391,80003,0.0
6392,80004,
6393,80005,0.0
6394,80006,
6395,80007,0.0
6396,80008,
6397,80009,0.0
6398,80010,
6399,80011,0.0
6400,80012,
6401,80013,0.0
6402,80014,
6403,80015,0.0
6404,80016,
6405,80017,0.0
6406,80018,
6407,80019,0.0
6408,80020,
6409,80021,0.0
6410,80022,
6411,80023,0.0
6412,80024,
6413,80025,0.0
6414,80026,
6415,80027,0.0
6416,80028,
6417,80029,0.0
6418,80030,
6419,80031,0.0
6420,80032,
6421,80033,0.0
6422,80034,
6423,80035,0.0
6424,80036,
6425,80037,0.0
6426,80038,
6427,80039,0.0
6428,80040,
6429,80041,0.0
6430,80042,
